Contrast,Delay,Diameter,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.901371004239276,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.915457703126174,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.922683469764301,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.929351779956652,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.942554837189105,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.9513709246224837,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.951204418556151,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.9707969845970803,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.9958187385779023,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.006179893923548,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.016530160599664,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.030184059506551,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.0149618745243005,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.018588002190794,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.053179531511245,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.07728193146604,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.081536140300876,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.10158098857821,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.112746545290962,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.130263135867565,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.143360999705111,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.161645063143976,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.175110518917511,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.182668393817641,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.186285213749004,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.221368225525606,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.240506200528595,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.25117060044076,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.259163456195737,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.255035618196085,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.278019385711057,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.283867672005146,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.279872494061989,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.290180463977164,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.276613563183947,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.264989212812498,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.2727529031460145,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.295083893899868,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.314899129843901,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.347772636766428,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.3626269533433195,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.364538713285486,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.385412597783349,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.392200828444192,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.416843554637647,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.422748260388926,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.424115023720546,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.4317790416494764,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.432514492759535,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.440926709713777,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.446050327954528,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.456259710627284,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.478767314428619,standard,motor_control
