Contrast,Delay,Diameter,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0456777306107483,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0530499401530835,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0634187309419803,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.065907758218631,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0747583200637854,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.080430835730209,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0714148672354664,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.061737851224695,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.068466423129841,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.070633489153087,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.059734984408322,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0658034921223294,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.076182959285401,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0840329047310346,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.096947976950456,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.106016428019364,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.093701360771182,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0939788463745295,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.084541108189285,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0789145801046867,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0831797698514283,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0682823385028173,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0573872890381293,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0518855849641833,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.045273574111115,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.072484639438307,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0578380728667662,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.066116531651679,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.043573865403838,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.055655358959236,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0506741740293677,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.058509943039182,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0625358510063383,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0643922171931774,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.063194663977669,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.059729463977626,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0576001415586425,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0672412065247934,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0759695837382153,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0725548530910767,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0884948936603895,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0946851796929433,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.076817902795497,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0901633518904337,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.095247303127627,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1040147088091725,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1124377447476475,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.094325602222434,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1094232858809545,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1081364294366844,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1117670894863894,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.11682555873332,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1356309477404003,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1370590274000585,standard,motor_control
