Contrast,Delay,Diameter,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.071999991402795,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.156523205209043,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.261242009408678,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.352428164552043,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.450882269531461,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.542317505530734,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.621029236361732,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.712686544336215,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.781374610640054,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.867615315202657,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.93761710227587,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,6.035682243937631,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,6.116857444775541,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,6.183026315767105,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,6.269448285241169,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.04740454806293748,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.11975396929566105,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.19907939513683964,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.2776717374675759,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.35851780217931084,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.4462897202512827,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.5342545475188302,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.6307463903986736,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7121834167988181,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7857555653767174,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8532354316935216,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.925183261370512,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.0101328591071286,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.09827394191517,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.1719706483132442,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.2628168032864515,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.3398059405938945,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.4112051297459058,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.4631723025906043,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.524785865693596,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.606956653391052,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7159731652890173,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.799066304008239,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8703727389656926,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.943462831708664,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.027796413942841,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.11354455392455,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.2078760759465386,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.283501357615116,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.337879709076915,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.4102277738785753,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.4880105700406046,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.5669955896620733,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.6572079149496965,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.7590318399155915,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.8353316257541477,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9128415835691683,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.0027454317846436,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.0873193131449788,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.173220115399012,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.2448487175165317,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.3359912073938083,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.4095385806695666,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.496345324574676,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.581520634751567,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.655684887920029,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.73910328513102,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.8147748039924823,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.876410850820815,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.971175040347876,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.0522608650261365,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.135250135076315,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.217760125474336,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.277072195988722,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.3595276899154225,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.438705715728556,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.529084753850159,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.601049132281657,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.685110454296078,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.7714239337126205,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.857456509162565,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.935595311137762,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.008817506886754,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.078487352824276,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.136752564403145,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.196213988007749,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.264285410603417,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.321719649917113,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.404676625029775,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.4725779389763485,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.535550041061802,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.604904580340183,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.68634387483404,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.758377667869716,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.82336005319297,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.896107334078946,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.94834191901589,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,6.0794162481686955,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,6.201815585237966,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.06546757382971702,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.19149128458641346,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.3199108071290062,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.4536419531998359,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.5730838498753783,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.699689338625794,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8357350540285848,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.9717733966270955,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.0952254779570485,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.2231463152600717,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.3322567372398262,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.4596748131259012,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5824162808975413,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6952859586873952,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8167209638244453,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.928332090140899,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.058310524486553,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1724577624720878,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.306474767685076,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.4230879669605954,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.5560170550414463,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.67160715538588,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.78605210652326,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.8970168958421723,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.008608630891023,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.110158208881251,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.232017651558656,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.358639154247114,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.4829372273891823,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.6017836037823407,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.7224095749258255,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.843700711538527,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.968704771181532,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.1042463897615855,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.211001410316348,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.336199170494007,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.466678668026537,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.581838472998114,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.724764901713126,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.853027462841434,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.973844149240581,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.101938576505061,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.216111170371234,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.33226205546581,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.463560863185018,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.590899741498162,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.707179542199428,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.830270237421315,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.970819814198422,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,6.078200528578803,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,6.195493228862963,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.03281077018197909,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.13990113980670454,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.25892166295076097,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.3892828438255237,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.5013080015765418,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.6205619759572659,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7448574238455566,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8774998742604889,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.0017037658960726,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.1207237649087447,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.2614447931622799,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.378831516754876,standard,motor_control
