Contrast,Delay,Diameter,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8506643109178115,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8392295731061152,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8304498788274611,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8310537965388567,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8258431479590662,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.829950219367871,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8322585796080634,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8238854387738147,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8014611271452962,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8052236551160296,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8176476387612024,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8110003927825108,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8252470941759883,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8363836728017697,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8336062813688095,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8244214191411103,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8146126294279243,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8155313902425466,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7961242950263342,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.776022074511812,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7767807793771022,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7728621720988317,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8009994540017584,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7874554991695563,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8014315304967987,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8028353754108033,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7944659547482626,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7814071230112563,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7784975603056189,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7692360201632295,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7754820821996832,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7824181956930282,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7760725012504667,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7928605844234385,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.7988401460510353,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8041209842405631,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8478919110897911,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.8751856467570825,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.898881409897047,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.9183808451423118,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.9532419993313604,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.9660302434804344,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,0.9841279002151812,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.0134103546924738,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.0346756051591204,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.0664666982007196,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.081391815165108,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.1214167842353786,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.1643592778267315,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.1949014532600748,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.2106304229680724,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.2303192089639619,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.2720508317742003,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.288508358204175,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.3267742673355503,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.34429148365411,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.3582602029573563,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.3930703051091178,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.4208573568401095,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.4684160841715799,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.4966554346748524,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.532213059404736,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5758106149743576,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6010408861051464,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6271233484994905,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6453830604587398,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6712998478453067,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.709125629957737,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7550427104055621,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7978114020148976,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.837359679287381,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8641848842642765,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8988265379652367,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9284480153113261,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9531442013840425,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9675695904633526,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9847806161111081,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0172436360749986,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0377479100945584,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0503275511830448,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0785069701061953,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1018706373145286,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.123483126954067,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.170447886101859,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.1984062178336408,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.2163424134025975,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.2651004350807136,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.2943842115909807,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.3351499131190754,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.36016924111407,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.3946943066332125,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.424217451183363,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.433049218871669,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.4514250240944677,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.49095646387803,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.5277323480069214,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.546546873136326,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.574189091248142,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.6084180927830016,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.636698365251445,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.660488293577612,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.6937643233659267,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.7294794639982305,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.7529864696301245,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.782866399508687,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.8112043641278643,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.844565221602186,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.882409669638581,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.8939354016009156,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9096155107511334,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9320784077633433,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9659432149914124,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.977725122811891,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.996226650829939,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.0147880695919125,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.046857718852044,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.0659865536747977,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.104159997922293,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.1242290858761685,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.1476078671997296,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.168464116419446,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.2010816555883164,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.231168669238122,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.254513727867929,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.295544871814505,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.322827590855954,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.3644941029057516,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.4042802920522277,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.432187424378414,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.4878270655698707,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.5182178563202293,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.548049398981482,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.573635230236831,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.5946896013768317,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.6053562602435507,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.626070371853297,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.653926102293333,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.687861888814934,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.7185480208370687,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.721763123375001,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.7392942988164672,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.7709610500976147,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.822193958697703,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.8424060872325105,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.87056492274483,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.909203578977597,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.9335401335405114,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.9710090440903065,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.9960518340675,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.025069954481949,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.042614216226785,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.0786846468780835,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.124197928514672,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.146955591589376,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.15918802727661,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.158323442206304,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.179711639335447,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.175651151076239,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.170823584137484,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.152805351643379,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.158056096388213,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.160998737321078,standard,motor_control
