Contrast,Delay,Diameter,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5010466638977646,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5152037013182722,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5384952593153272,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5432624659930798,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.547299456803855,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5543551041364907,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5638539148427166,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5729130239492892,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5679082659276855,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5797764309563438,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5810019802619382,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5751092106115105,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.5944088139124433,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.605955699832336,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6110836923988732,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6246621628518567,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.658271322925891,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.649815261107813,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6670027393884561,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6564777022722328,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.65369311597818,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6767224029884458,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.683998649821751,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7132521735394148,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7165612976008289,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.70466869985431,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.6906515516516627,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.70683008476364,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7229349388456145,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.72887294651778,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7399472253032646,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7432624704968092,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7676890857691359,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7622505657915228,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7597995573763163,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7462729254775475,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7470760253962523,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7551948377972706,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7657569934692086,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7832411159804196,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.7988552733453191,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8046513783484728,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8200060881886102,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.817937558040932,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8489473811315942,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8449580924437752,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8556806199553013,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.861511831887174,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8832773112521288,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8838302634505482,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.8944682330347489,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.912462262374181,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9208542630809893,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9189642950384744,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9359225276884464,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9375162572506877,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.938413445945704,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9397163089469287,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9421615945492392,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9286347211091714,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9229057860416046,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9303383253872088,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9488731614721433,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9506696210100218,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9646681391093637,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.9690880819734575,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.985770774319312,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,1.990578818002079,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0045815067982398,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0049035218308093,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.025572986916377,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.013253156689265,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.006163345235111,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0228260748133637,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.0064750030081115,standard,motor_control
