Contrast,Delay,Diameter,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9134598245181236,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9250413426585236,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9313943972135967,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9478199310797284,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9663132733246935,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.955952985849457,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9673495057865855,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9847595670330933,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.976750281799104,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.981595909949671,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9794918492184994,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.994772567645387,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9851217634368634,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,2.9956224718850195,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.0102097027071193,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.0314662120297022,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.0468061277707097,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.0692300916306587,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.0827744641339785,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.1042637050069626,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.1252888584403147,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.1413858568402033,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.1535050020947257,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.1754768867868792,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.1932870217455394,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.211050094462225,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.225595559132517,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.2437872161250354,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.267659625653384,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.2774967955032155,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.304253758052868,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.3148665188524205,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.313490867859107,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.3320177033405223,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.336183009449943,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.345508083184626,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.3551751066067346,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.352165450885699,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.3544194456715677,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.3818470798386833,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.4064955763721474,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.4196084342810393,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.43749260622913,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.4516305715725073,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.454518399211881,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.4683534735418666,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.490248224049587,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.4986918683094936,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.5176576779173927,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.5461335909549474,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.560154909877897,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.5615403767516005,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.587027871665205,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.5955280540409498,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.603097783081581,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,3.600400228637787,standard,motor_control
